speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,segment_original_segments,segment_source_segments,segment_phonological_segments,segment_type_segments,segment_manner_segments,segment_place_segments,segment_majorplace_segments,segment_voicing_segments,segment_rounding_segments,time,row_index
CA1HA_87,t̪,o,ð,697.2181,697.2481,0.029999999999972715,drena,todo,pequeño,697.1781,697.3981,0.22000000000002728,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,medial,medial,o,t̪,ð,o,o,o,vowel,mid,back,BACK,voiced,rounded,697.2331,3860
CA1HA_87,o,ð,o,697.2481,697.3581,0.11000000000001364,drena,todo,pequeño,697.1781,697.3981,0.22000000000002728,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,medial,medial,ð,o,o,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,697.3031000000001,3861
CA1HA_87,ð,o,l,697.3581,697.3981,0.03999999999996362,drena,todo,pequeño,697.1781,697.3981,0.22000000000002728,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,final,medial,o,ð,l,o,o,o,vowel,mid,back,BACK,voiced,rounded,697.3781,3862
CA1HA_87,o,l,o,697.3981,697.4381,0.03999999999996362,todo,lo,pequeño,697.3981,697.4881,0.09000000000003183,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,initial,medial,l,o,o,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,697.4181,3863
CA1HA_87,l,o,c,697.4381,697.4881,0.05000000000006821,todo,lo,pequeño,697.3981,697.4881,0.09000000000003183,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,final,medial,o,l,c,o,o,o,vowel,mid,back,BACK,voiced,rounded,697.4630999999999,3864
CA1HA_87,o,c,e,697.4881,697.6181,0.12999999999999545,lo,que,pequeño,697.4881,697.6781,0.18999999999994088,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,initial,medial,c,o,e,c,q,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,697.5531000000001,3865
CA1HA_87,c,e,e,697.6181,697.6781,0.05999999999994543,lo,que,pequeño,697.4881,697.6781,0.18999999999994088,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,final,medial,e,c,e,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,697.6481,3866
CA1HA_87,e,e,l,697.6781,697.7081,0.029999999999972715,que,el,pequeño,697.6781,697.7981,0.12000000000000455,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,initial,medial,e,e,l,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,697.6931,3867
CA1HA_87,e,l,p,697.7081,697.7981,0.09000000000003183,que,el,pequeño,697.6781,697.7981,0.12000000000000455,"Tú la ves, se expresa pero la música",drena todo lo que el,"Por ejemplo, Mahler",696.358140880204,697.99,1.6318591197959904,final,medial,l,e,p,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,697.7530999999999,3868
CA1HA_87,l,p,o,698.5826,698.6326,0.05000000000006821,el,por,por,698.5826,698.6926,0.11000000000001364,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,initial,medial,p,l,o,p,p,p,consonant,stop,bilabial,LABIAL,unvoiced,NotAp,698.6076,3869
CA1HA_87,p,o,ɾ,698.6326,698.6826,0.049999999999954525,el,por,por,698.5826,698.6926,0.11000000000001364,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,o,p,ɾ,o,o,o,vowel,mid,back,BACK,voiced,rounded,698.6576,3870
CA1HA_87,o,ɾ,e,698.6826,698.6926,0.009999999999990905,el,por,por,698.5826,698.6926,0.11000000000001364,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,final,medial,ɾ,o,e,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,698.6876,3871
CA1HA_87,ɾ,e,ç,698.6926,698.7226,0.030000000000086402,por,ejemplo,por,698.6926,698.9526,0.2599999999999909,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,initial,medial,e,ɾ,ç,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,698.7076,3872
CA1HA_87,e,ç,e,698.7226,698.7526,0.029999999999972715,por,ejemplo,por,698.6926,698.9526,0.2599999999999909,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,ç,e,e,ç,H,h,consonant,fricative,glottal,PHARYNGEAL,unvoiced,NotAp,698.7376,3873
CA1HA_87,ç,e,m,698.7526,698.7826,0.029999999999972715,por,ejemplo,por,698.6926,698.9526,0.2599999999999909,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,e,ç,m,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,698.7676,3874
CA1HA_87,e,m,p,698.7826,698.8226,0.03999999999996362,por,ejemplo,por,698.6926,698.9526,0.2599999999999909,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,m,e,p,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,698.8026,3875
CA1HA_87,m,p,l,698.8226,698.8626,0.04000000000007731,por,ejemplo,por,698.6926,698.9526,0.2599999999999909,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,p,m,l,p,p,p,consonant,stop,bilabial,LABIAL,unvoiced,NotAp,698.8426,3876
CA1HA_87,p,l,o,698.8626,698.9226,0.05999999999994543,por,ejemplo,por,698.6926,698.9526,0.2599999999999909,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,l,p,o,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,698.8926,3877
CA1HA_87,l,o,m,698.9226,698.9526,0.029999999999972715,por,ejemplo,por,698.6926,698.9526,0.2599999999999909,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,final,medial,o,l,m,o,o,o,vowel,mid,back,BACK,voiced,rounded,698.9376,3878
CA1HA_87,o,m,a,698.9526,699.0526,0.10000000000002274,ejemplo,mahler,por,698.9526,699.3426,0.38999999999998636,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,initial,medial,m,o,a,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,699.0026,3879
CA1HA_87,m,a,l,699.0526,699.2026,0.14999999999997726,ejemplo,mahler,por,698.9526,699.3426,0.38999999999998636,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,a,m,l,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,699.1276,3880
CA1HA_87,a,l,e,699.2026,699.2826,0.08000000000004093,ejemplo,mahler,por,698.9526,699.3426,0.38999999999998636,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,l,a,e,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,699.2426,3881
CA1HA_87,l,e,ɾ,699.2826,699.3326,0.049999999999954525,ejemplo,mahler,por,698.9526,699.3426,0.38999999999998636,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,medial,medial,e,l,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,699.3076,3882
CA1HA_87,e,ɾ,c,699.3326,699.3426,0.009999999999990905,ejemplo,mahler,por,698.9526,699.3426,0.38999999999998636,drena todo lo que el,"Por ejemplo, Mahler",que era un un judío,698.582576073603,699.829802742733,1.2472266691299865,final,medial,ɾ,e,c,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,699.3376,3883
CA1HA_87,ɾ,c,e,699.8898,699.9598,0.06999999999993634,mahler,que,para,699.8898,700.0098,0.12000000000000455,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,initial,medial,c,ɾ,e,c,q,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,699.9248,3884
CA1HA_87,c,e,e,699.9598,700.0098,0.05000000000006821,mahler,que,para,699.8898,700.0098,0.12000000000000455,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,final,medial,e,c,e,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,699.9848,3885
CA1HA_87,e,e,ɾ,700.0098,700.0398,0.029999999999972715,que,era,para,700.0098,700.0898,0.07999999999992724,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,initial,medial,e,e,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,700.0248,3886
CA1HA_87,e,ɾ,a,700.0398,700.0598,0.01999999999998181,que,era,para,700.0098,700.0898,0.07999999999992724,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,medial,medial,ɾ,e,a,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,700.0498,3887
CA1HA_87,ɾ,a,u,700.0598,700.0898,0.029999999999972715,que,era,para,700.0098,700.0898,0.07999999999992724,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,final,medial,a,ɾ,u,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,700.0748,3888
CA1HA_87,a,u,n,700.0898,700.2598,0.17000000000007276,era,un,para,700.0898,700.7098,0.6200000000000045,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,initial,medial,u,a,n,u,u,u,vowel,high,back,BACK,voiced,rounded,700.1748,3889
CA1HA_87,u,n,u,700.2598,700.7098,0.4499999999999318,era,un,para,700.0898,700.7098,0.6200000000000045,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,final,medial,n,u,u,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,700.4848,3890
CA1HA_87,n,u,n,700.9798,701.0098,0.030000000000086402,un,un,para,700.9798,701.0898,0.11000000000001364,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,initial,medial,u,n,n,u,u,u,vowel,high,back,BACK,voiced,rounded,700.9947999999999,3891
CA1HA_87,u,n,x,701.0098,701.0898,0.07999999999992724,un,un,para,700.9798,701.0898,0.11000000000001364,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,final,medial,n,u,x,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,701.0498,3892
CA1HA_87,n,x,u,701.0898,701.1198,0.030000000000086402,un,judío,para,701.0898,701.4398,0.35000000000002274,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,initial,medial,x,n,u,x,x,h,consonant,fricative,glottal,PHARYNGEAL,unvoiced,NotAp,701.1048000000001,3893
CA1HA_87,x,u,ð,701.1198,701.1498,0.029999999999972715,un,judío,para,701.0898,701.4398,0.35000000000002274,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,medial,medial,u,x,ð,u,u,u,vowel,high,back,BACK,voiced,rounded,701.1348,3894
CA1HA_87,u,ð,i,701.1498,701.1798,0.029999999999972715,un,judío,para,701.0898,701.4398,0.35000000000002274,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,medial,medial,ð,u,i,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,701.1648,3895
CA1HA_87,ð,i,o,701.1798,701.2998,0.12000000000000455,un,judío,para,701.0898,701.4398,0.35000000000002274,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,medial,medial,i,ð,o,i,i,i,vowel,high,front,FRONT,voiced,unrounded,701.2398000000001,3896
CA1HA_87,i,o,c,701.2998,701.4398,0.13999999999998636,un,judío,para,701.0898,701.4398,0.35000000000002274,"Por ejemplo, Mahler",que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",699.829802742733,701.592885041975,1.7630822992420008,final,medial,o,i,c,o,o,o,vowel,mid,back,BACK,voiced,rounded,701.3697999999999,3897
CA1HA_87,o,c,e,701.9015,701.9715,0.06999999999993634,judío,que,mejorar,701.9015,702.0215,0.11999999999989086,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,initial,medial,c,o,e,c,q,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,701.9365,3898
CA1HA_87,c,e,s,701.9715,702.0215,0.049999999999954525,judío,que,mejorar,701.9015,702.0215,0.11999999999989086,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,final,medial,e,c,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,701.9965,3899
CA1HA_87,e,s,e,702.0215,702.0615,0.04000000000007731,que,se,mejorar,702.0215,702.1115,0.09000000000003183,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,initial,medial,s,e,e,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,702.0415,3900
CA1HA_87,s,e,k,702.0615,702.1115,0.049999999999954525,que,se,mejorar,702.0215,702.1115,0.09000000000003183,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,final,medial,e,s,k,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,702.0865,3901
CA1HA_87,e,k,o,702.1115,702.1515,0.04000000000007731,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,initial,medial,k,e,o,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,702.1315,3902
CA1HA_87,k,o,m,702.1515,702.1815,0.029999999999972715,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,o,k,m,o,o,o,vowel,mid,back,BACK,voiced,rounded,702.1665,3903
CA1HA_87,o,m,b,702.1815,702.2415,0.05999999999994543,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,m,o,b,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,702.2115,3904
CA1HA_87,m,b,i,702.2415,702.2515,0.009999999999990905,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,b,m,i,b,b,b,consonant,stop,bilabial,LABIAL,voiced,NotAp,702.2465,3905
CA1HA_87,b,i,r,702.2515,702.2815,0.030000000000086402,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,i,b,r,i,i,i,vowel,high,front,FRONT,voiced,unrounded,702.2665,3906
CA1HA_87,i,r,t̪,702.2815,702.3215,0.03999999999996362,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,r,i,t̪,r,r,r,consonant,trill,alveolar,CORONAL,unvoiced,NotAp,702.3015,3907
CA1HA_87,r,t̪,j,702.3215,702.3515,0.029999999999972715,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,t̪,r,j,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,702.3365,3908
CA1HA_87,t̪,j,o,702.3515,702.3815,0.029999999999972715,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,j,t̪,o,j,j,i,semivowel,approximant,palatal,CORONAL,voiced,unrounded,702.3665,3909
CA1HA_87,j,o,a,702.3815,702.4115,0.030000000000086402,se,convirtió,mejorar,702.1115,702.4115,0.3000000000000682,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,final,medial,o,j,a,o,o,o,vowel,mid,back,BACK,voiced,rounded,702.3965000000001,3910
CA1HA_87,o,a,l,702.4115,702.4415,0.029999999999972715,convirtió,al,mejorar,702.4115,702.4815,0.06999999999993634,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,initial,medial,a,o,l,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,702.4265,3911
CA1HA_87,a,l,k,702.4415,702.4815,0.03999999999996362,convirtió,al,mejorar,702.4115,702.4815,0.06999999999993634,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,final,medial,l,a,k,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,702.4615,3912
CA1HA_87,l,k,a,702.4815,702.5415,0.06000000000005912,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,initial,medial,k,l,a,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,702.5115000000001,3913
CA1HA_87,k,a,t̪,702.5415,702.5915,0.049999999999954525,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,a,k,t̪,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,702.5665,3914
CA1HA_87,a,t̪,o,702.5915,702.6515,0.06000000000005912,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,t̪,a,o,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,702.6215,3915
CA1HA_87,t̪,o,l,702.6515,702.7115,0.05999999999994543,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,o,t̪,l,o,o,o,vowel,mid,back,BACK,voiced,rounded,702.6815,3916
CA1HA_87,o,l,i,702.7115,702.7615,0.049999999999954525,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,l,o,i,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,702.7365,3917
CA1HA_87,l,i,s,702.7615,702.8015,0.04000000000007731,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,i,l,s,i,i,i,vowel,high,front,FRONT,voiced,unrounded,702.7815,3918
CA1HA_87,i,s,i,702.8015,702.9315,0.12999999999999545,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,s,i,i,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,702.8665000000001,3919
CA1HA_87,s,i,s,702.9315,703.0615,0.12999999999999545,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,i,s,s,i,i,i,vowel,high,front,FRONT,voiced,unrounded,702.9965,3920
CA1HA_87,i,s,m,703.0615,703.1115,0.049999999999954525,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,s,i,m,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,703.0865,3921
CA1HA_87,s,m,o,703.1115,703.1715,0.06000000000005912,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,m,s,o,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,703.1415,3922
CA1HA_87,m,o,e,703.1715,703.2115,0.03999999999996362,al,catolicismo,mejorar,702.4815,703.2115,0.7300000000000182,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,final,medial,o,m,e,o,o,o,vowel,mid,back,BACK,voiced,rounded,703.1915,3923
CA1HA_87,o,e,l,703.2115,703.2415,0.029999999999972715,catolicismo,él,mejorar,703.2115,703.2815,0.07000000000005002,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,initial,medial,e,o,l,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,703.2265,3924
CA1HA_87,e,l,t̪,703.2415,703.2815,0.04000000000007731,catolicismo,él,mejorar,703.2115,703.2815,0.07000000000005002,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,final,medial,l,e,t̪,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,703.2615000000001,3925
CA1HA_87,l,t̪,e,703.2815,703.3515,0.06999999999993634,él,tenía,mejorar,703.2815,703.5715,0.2899999999999636,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,initial,medial,t̪,l,e,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,703.3165,3926
CA1HA_87,t̪,e,n,703.3515,703.4015,0.05000000000006821,él,tenía,mejorar,703.2815,703.5715,0.2899999999999636,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,e,t̪,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,703.3765000000001,3927
CA1HA_87,e,n,i,703.4015,703.4415,0.03999999999996362,él,tenía,mejorar,703.2815,703.5715,0.2899999999999636,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,n,e,i,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,703.4215,3928
CA1HA_87,n,i,a,703.4415,703.5215,0.07999999999992724,él,tenía,mejorar,703.2815,703.5715,0.2899999999999636,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,medial,medial,i,n,a,i,i,i,vowel,high,front,FRONT,voiced,unrounded,703.4815,3929
CA1HA_87,i,a,p,703.5215,703.5715,0.05000000000006821,él,tenía,mejorar,703.2815,703.5715,0.2899999999999636,que era un un judío,"que se convirtió al catolicismo, él tenía, por ejemplo, una dualidad religiosa tremenda",y tú oyes una sinfonía y tú sientes y oyes,701.901477207533,705.657550576004,3.756073368470993,final,medial,a,i,p,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,703.5464999999999,3930
