"speaker","previous","segment","following","onset","offset","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previousText","text","followingText","textOnset","textOffset","textDur","position","wordposition","segments","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_type_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","time","row_index"
"CA1HA_87","t̪","a","ɾ",843.589,843.689,0.0999999999999091,"verlas","representar","una",843.149,843.699,0.549999999999955,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","a","t","R","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",843.639,5130
"CA1HA_87","a","ɾ","u",843.689,843.699,0.00999999999999091,"verlas","representar","una",843.149,843.699,0.549999999999955,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","R","a","u","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","u","u","vowel","high","back","BACK","voiced","rounded",843.694,5131
"CA1HA_87","ɾ","u","n",843.699,843.749,0.0500000000000682,"representar","una","ópera",843.699,843.899,0.200000000000045,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"initial","medial","u","R","n","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","u","u","vowel","high","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",843.724,5132
"CA1HA_87","u","n","a",843.749,843.819,0.0699999999999363,"representar","una","ópera",843.699,843.899,0.200000000000045,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","n","u","a","u","u","vowel","high","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",843.784,5133
"CA1HA_87","n","a","o",843.819,843.899,0.0800000000000409,"representar","una","ópera",843.699,843.899,0.200000000000045,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","a","n","o","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","o","o","vowel","mid","back","BACK","voiced","rounded",843.859,5134
"CA1HA_87","a","o","p",843.899,843.959,0.0599999999999454,"una","ópera","además",843.899,844.179,0.279999999999973,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"initial","medial","o","a","p","a","a","vowel","low","central","CENTRAL","voiced","unrounded","o","o","vowel","mid","back","BACK","voiced","rounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp",843.929,5135
"CA1HA_87","o","p","e",843.959,844.049,0.0900000000000318,"una","ópera","además",843.899,844.179,0.279999999999973,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","p","o","e","o","o","vowel","mid","back","BACK","voiced","rounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",844.004,5136
"CA1HA_87","p","e","ɾ",844.049,844.079,0.0299999999999727,"una","ópera","además",843.899,844.179,0.279999999999973,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","e","p","R","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",844.064,5137
"CA1HA_87","e","ɾ","a",844.079,844.099,0.0200000000000955,"una","ópera","además",843.899,844.179,0.279999999999973,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","R","e","a","e","e","vowel","mid","front","FRONT","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",844.089,5138
"CA1HA_87","ɾ","a","a",844.099,844.179,0.0799999999999272,"una","ópera","además",843.899,844.179,0.279999999999973,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","a","R","a","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",844.139,5139
"CA1HA_87","a","a","ð",844.179,844.259,0.0800000000000409,"ópera","además","de",844.179,844.509,0.330000000000041,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"initial","medial","a","a","D","a","a","vowel","low","central","CENTRAL","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp",844.219,5140
"CA1HA_87","a","ð","e",844.259,844.289,0.0299999999999727,"ópera","además","de",844.179,844.509,0.330000000000041,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","D","a","e","a","a","vowel","low","central","CENTRAL","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",844.274,5141
"CA1HA_87","ð","e","m",844.289,844.329,0.0399999999999636,"ópera","además","de",844.179,844.509,0.330000000000041,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","e","D","m","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",844.309,5142
"CA1HA_87","e","m","a",844.329,844.409,0.0800000000000409,"ópera","además","de",844.179,844.509,0.330000000000041,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","m","e","a","e","e","vowel","mid","front","FRONT","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",844.369,5143
"CA1HA_87","m","a","s",844.409,844.479,0.07000000000005,"ópera","además","de",844.179,844.509,0.330000000000041,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","a","m","s","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",844.444,5144
"CA1HA_87","a","s","d̪",844.479,844.509,0.0299999999999727,"ópera","además","de",844.179,844.509,0.330000000000041,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","s","a","d","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp",844.494,5145
"CA1HA_87","s","d̪","e",844.509,844.569,0.0599999999999454,"además","de","cantar",844.509,844.629,0.120000000000005,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"initial","medial","d","s","e","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",844.539,5146
"CA1HA_87","d̪","e","k",844.569,844.629,0.0600000000000591,"además","de","cantar",844.509,844.629,0.120000000000005,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","e","d","k","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",844.599,5147
"CA1HA_87","e","k","a",844.629,844.709,0.0799999999999272,"de","cantar","y",844.629,845.219,0.590000000000032,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"initial","medial","k","e","a","e","e","vowel","mid","front","FRONT","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",844.669,5148
"CA1HA_87","k","a","n",844.709,844.769,0.0600000000000591,"de","cantar","y",844.629,845.219,0.590000000000032,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","a","k","n","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",844.739,5149
"CA1HA_87","a","n","t̪",844.769,844.899,0.129999999999995,"de","cantar","y",844.629,845.219,0.590000000000032,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","n","a","t","a","a","vowel","low","central","CENTRAL","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",844.834,5150
"CA1HA_87","n","t̪","a",844.899,844.979,0.0800000000000409,"de","cantar","y",844.629,845.219,0.590000000000032,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","t","n","a","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",844.939,5151
"CA1HA_87","t̪","a","ɾ",844.979,845.209,0.229999999999905,"de","cantar","y",844.629,845.219,0.590000000000032,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","a","t","R","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",845.094,5152
"CA1HA_87","a","ɾ","i",845.209,845.219,0.0100000000001046,"de","cantar","y",844.629,845.219,0.590000000000032,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","R","a","i","a","a","vowel","low","central","CENTRAL","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",845.214,5153
"CA1HA_87","ɾ","i","d̪",845.219,845.339,0.120000000000005,"cantar","y","de",845.219,845.339,0.120000000000005,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"both","medial","i","R","d","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","d","d","consonant","stop","dental","CORONAL","voiced","NotAp",845.279,5154
"CA1HA_87","i","d̪","e",845.339,845.369,0.0299999999999727,"y","de","tener",845.339,845.399,0.0599999999999454,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"initial","medial","d","i","e","i","i","vowel","high","front","FRONT","voiced","unrounded","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",845.354,5155
"CA1HA_87","d̪","e","t̪",845.369,845.399,0.0299999999999727,"y","de","tener",845.339,845.399,0.0599999999999454,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","e","d","t","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",845.384,5156
"CA1HA_87","e","t̪","e",845.399,845.429,0.0299999999999727,"de","tener","musicalidad",845.399,845.659,0.259999999999991,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"initial","medial","t","e","e","e","e","vowel","mid","front","FRONT","voiced","unrounded","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",845.414,5157
"CA1HA_87","t̪","e","n",845.429,845.469,0.0400000000000773,"de","tener","musicalidad",845.399,845.659,0.259999999999991,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","e","t","n","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",845.449,5158
"CA1HA_87","e","n","e",845.469,845.619,0.149999999999977,"de","tener","musicalidad",845.399,845.659,0.259999999999991,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","n","e","e","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",845.544,5159
"CA1HA_87","n","e","ɾ",845.619,845.649,0.0299999999999727,"de","tener","musicalidad",845.399,845.659,0.259999999999991,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"medial","medial","e","n","R","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",845.634,5160
"CA1HA_87","e","ɾ","spn",845.649,845.659,0.00999999999999091,"de","tener","musicalidad",845.399,845.659,0.259999999999991,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"final","medial","R","e","spn","e","e","vowel","mid","front","FRONT","voiced","unrounded","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","spn","spn","spn","spn","spn","spn","spn","spn",845.654,5161
"CA1HA_87","ɾ","spn","",845.659,846.119,0.460000000000036,"tener","musicalidad","",845.659,846.119,0.460000000000036,"","pero para verlas representar una ópera, además de cantar y de tener musicalidad","",842.359026172195,846.13597942254,3.77695325034506,"both","medial","spn","R","","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","spn","spn","spn","spn","spn","spn","spn","spn","blank","blank","blank","blank","blank","blank","blank","blank",845.889,5162
"CA1HA_87","","u","n",847.4532,847.4932,0.0399999999999636,"","una","capacidad",847.4532,847.5932,0.139999999999986,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"initial","medial","u","","n","blank","blank","blank","blank","blank","blank","blank","blank","u","u","vowel","high","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",847.4732,5163
"CA1HA_87","u","n","a",847.4932,847.5232,0.0299999999999727,"","una","capacidad",847.4532,847.5932,0.139999999999986,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","n","u","a","u","u","vowel","high","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",847.5082,5164
"CA1HA_87","n","a","k",847.5232,847.5932,0.07000000000005,"","una","capacidad",847.4532,847.5932,0.139999999999986,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"final","medial","a","n","k","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",847.5582,5165
"CA1HA_87","a","k","a",847.5932,847.6732,0.0799999999999272,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"initial","medial","k","a","a","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",847.6332,5166
"CA1HA_87","k","a","p",847.6732,847.7432,0.07000000000005,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","a","k","p","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp",847.7082,5167
"CA1HA_87","a","p","a",847.7432,847.8132,0.07000000000005,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","p","a","a","a","a","vowel","low","central","CENTRAL","voiced","unrounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",847.7782,5168
"CA1HA_87","p","a","s",847.8132,847.8632,0.0499999999999545,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","a","p","s","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",847.8382,5169
"CA1HA_87","a","s","i",847.8632,848.0132,0.149999999999977,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","s","a","i","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",847.9382,5170
"CA1HA_87","s","i","ð",848.0132,848.0732,0.0600000000000591,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","i","s","D","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp",848.0432,5171
"CA1HA_87","i","ð","a",848.0732,848.1232,0.0499999999999545,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","D","i","a","i","i","vowel","high","front","FRONT","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",848.0982,5172
"CA1HA_87","ð","a","ð",848.1232,848.2432,0.120000000000005,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"medial","medial","a","D","D","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp",848.1832,5173
"CA1HA_87","a","ð","d̪",848.2432,848.2532,0.00999999999999091,"una","capacidad","de",847.5932,848.2532,0.659999999999968,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"final","medial","D","a","d","a","a","vowel","low","central","CENTRAL","voiced","unrounded","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp",848.2482,5174
"CA1HA_87","ð","d̪","e",848.2532,848.4032,0.149999999999977,"capacidad","de","",848.2532,848.5432,0.289999999999964,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"initial","medial","d","D","e","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",848.3282,5175
"CA1HA_87","d̪","e","",848.4032,848.5432,0.139999999999986,"capacidad","de","",848.2532,848.5432,0.289999999999964,"","una capacidad de","",847.38320609167,848.56,1.17679390832996,"final","medial","e","d","","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","blank","blank","blank","blank","blank","blank","blank","blank",848.4732,5176
"CA1HA_87","","d̪","e",848.8297,848.8597,0.0299999999999727,"","de","interpretación",848.8297,848.8897,0.0599999999999454,"una capacidad de ","","de interpretación tremenda, ¿no?",848.56,848.829731867724,0.26973186772409,"initial","medial","d","","e","blank","blank","blank","blank","blank","blank","blank","blank","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",848.8447,5177
"CA1HA_87","d̪","e","i",848.8597,848.8897,0.0299999999999727,"","de","interpretación",848.8297,848.8897,0.0599999999999454,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"final","medial","e","d","i","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","i","i","vowel","high","front","FRONT","voiced","unrounded",848.8747,5178
"CA1HA_87","e","i","n",848.8897,848.9197,0.0300000000000864,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"initial","medial","i","e","n","e","e","vowel","mid","front","FRONT","voiced","unrounded","i","i","vowel","high","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",848.9047,5179
"CA1HA_87","i","n","t̪",848.9197,849.0397,0.120000000000005,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","n","i","t","i","i","vowel","high","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",848.9797,5180
"CA1HA_87","n","t̪","e",849.0397,849.0897,0.0499999999999545,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","t","n","e","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",849.0647,5181
"CA1HA_87","t̪","e","r",849.0897,849.1497,0.0600000000000591,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","e","t","r","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp",849.1197,5182
"CA1HA_87","e","r","p",849.1497,849.2397,0.0899999999999181,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","r","e","p","e","e","vowel","mid","front","FRONT","voiced","unrounded","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp",849.1947,5183
"CA1HA_87","r","p","ɾ",849.2397,849.2797,0.0400000000000773,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","p","r","R","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",849.2597,5184
"CA1HA_87","p","ɾ","e",849.2797,849.2997,0.0199999999999818,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","R","p","e","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",849.2897,5185
"CA1HA_87","ɾ","e","t̪",849.2997,849.3697,0.0699999999999363,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","e","R","t","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",849.3347,5186
"CA1HA_87","e","t̪","a",849.3697,849.4597,0.0900000000000318,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","t","e","a","e","e","vowel","mid","front","FRONT","voiced","unrounded","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",849.4147,5187
"CA1HA_87","t̪","a","s",849.4597,849.5097,0.0499999999999545,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","a","t","s","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",849.4847,5188
"CA1HA_87","a","s","j",849.5097,849.6397,0.129999999999995,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","s","a","j","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded",849.5747,5189
"CA1HA_87","s","j","o",849.6397,849.7097,0.07000000000005,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","j","s","o","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded","o","o","vowel","mid","back","BACK","voiced","rounded",849.6747,5190
"CA1HA_87","j","o","n",849.7097,849.7897,0.0800000000000409,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","o","j","n","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",849.7497,5191
